Start_Lat,Start_Lng,rttyp,Junction,Crossing,Traffic_Signal,Stop,Station,Amenity,_gidx
37.237,-121.76,S,0.09688090737240075,0.1864366729678639,0.11448487712665406,0.06218494013862634,0.03067895400126024,0.022251102709514806,121
37.276,-122.006,S,0.09688090737240075,0.1864366729678639,0.11448487712665406,0.06218494013862634,0.03067895400126024,0.022251102709514806,121
42.659,-73.824,S,0.10876132930513595,0.09481756913781084,0.09969788519637462,0.03253544039042529,0.008133860097606322,0.017429700209156403,188
42.684,-73.802,S,0.10876132930513595,0.09481756913781084,0.09969788519637462,0.03253544039042529,0.008133860097606322,0.017429700209156403,188
42.659,-73.824,S,0.10876132930513595,0.09481756913781084,0.09969788519637462,0.03253544039042529,0.008133860097606322,0.017429700209156403,188
32.583,-84.821,S,0.11764705882352941,0.024886877828054297,0.14027149321266968,0.013574660633484163,0.0,0.0,88
32.583,-84.821,S,0.11764705882352941,0.024886877828054297,0.14027149321266968,0.013574660633484163,0.0,0.0,88
32.517,-84.918,S,0.11764705882352941,0.024886877828054297,0.14027149321266968,0.013574660633484163,0.0,0.0,88
32.622,-84.81,S,0.11764705882352941,0.024886877828054297,0.14027149321266968,0.013574660633484163,0.0,0.0,88
33.758,-118.238,S,0.07966851869290893,0.0569681179437277,0.11517092004896883,0.04009061326134497,0.051924747046698264,0.016553138504358016,99
33.773,-118.24,S,0.07966851869290893,0.0569681179437277,0.11517092004896883,0.04009061326134497,0.051924747046698264,0.016553138504358016,99
33.759,-118.239,S,0.07966851869290893,0.0569681179437277,0.11517092004896883,0.04009061326134497,0.051924747046698264,0.016553138504358016,99
33.749,-118.287,S,0.07966851869290893,0.0569681179437277,0.11517092004896883,0.04009061326134497,0.051924747046698264,0.016553138504358016,75
33.749,-118.284,S,0.07966851869290893,0.0569681179437277,0.11517092004896883,0.04009061326134497,0.051924747046698264,0.016553138504358016,75
